name,ratings,date,helpful,comment,developer_comment
홍진서,1,2020-02-27,3,Try again이 너무 많이 뜨고 같은 목소린데 다시 시도 였다가 갑자기 Excellent가 뜹니다. 오류 같은 데 너무 심합니다.,
이유선,1,2018-12-28,6,저도 핸드폰 V30 인데 계속 동영상이 중간에 멈추고 음성인식도 마이크앞에 갖다대고 말해도 인식이 안되네요. 10월엔 안그랬는데 12월부터 이러는거 같네요.,"STUDYMAX2019년 1월 15일안녕하세요 회원님. 먼저, 이용에 불편을 드려 죄송하다는 말씀 드립니다. 회원님들마다 다양한 기기 및 환경에서 이용중이시기 때문에 보다 정확한 원인 파악을 위해, 저희 고객센터로 연락주시면 저희가 회원님의 사용 기기와 오류상황 등에  맞추어 자세한 안내 도와드리겠습니다. 언제든지 문의사항 있으시면 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-054]"
하미선,2,2019-10-31,0,다른 학습 기능들이 더 추가됐으면 좋았을 것 같음 해외영상 배경도 더 다양하면 좋을 것 같음 그래도 나름 잘 쓰고는 있어서 뭐..,"STUDYMAX2019년 11월 6일안녕하세요 회원님 :D 이번에 어플리케이션이 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 전반적인 변화가 있었습니다. 전반적으로 회원님들의 의견을 꾸준히 반영하며 수정보완하고 있으니, 앞으로도 불편함이 있으신 부분 또는 문의사항이 있으시다면 고객센터로 전달 부탁드립니다. 구체적인 제안이나, 요청사항이 있으시다면 고객센터로 글남겨주시기 바랍니다. 꾸준히 노력하는 스피킹맥스가 되겠습니다. 감사합니다 :) [스피킹맥스 고객센터 1644-0549]"
신림동 노랭이,5,2019-12-19,0,구매하기 전에 무료맛보기로 직접 체험해볼 수 있어서 좋았고... 각 코스 별로 하루마다 들어야 할 양이 정해져 있는 게 좋았음^^,STUDYMAX2020년 1월 2일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 일일권장량대로만 꾸준히 학습하셔도 영어회화 실력 전반적으로 많이 향상되실거라고 믿습니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
스카이콩콩,5,2020-05-19,0,"학습 모드가 다양해서 지루하지 않아요! 말하기, 듣기, 쓰기 실력을 다양하게 키울 수 있는게 너무 마음에 들어요! ><",
이상필,2,2020-03-19,0,여러분 이말 부터 처음에 할게요 사지 마세요.아니 왜냐하면 와이파이 빵빵 터지는 곳에서 렉이 그냥 하..... 진짜 껏다 켜도 다시 렉걸려요 진짜 렉밖에 않걸려요,
강하니,5,2019-12-17,0,외국 기업 쪽으로 취업을 생각하고 있어서... 영어공부는 꾸준히 해왔는데요... 스피킹맥스는 실용적인 표현들 위주로 많이 배울 수 있어서 도움이 많이 돼요~,"STUDYMAX2019년 12월 31일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 회원님께 도움이 되는 컨텐츠라니 저희도 참 뿌듯하고 기쁩니다. 저희 학습 어플을 유용하게 이용하셔서, 꼭  원하시는 곳 취업에 성공하시기를 응원하겠습니다! 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
김민석,4,2020-01-08,0,시간 날 때 마다 장소에 구애 받지 않고 들을 수 있어 좋아요. 상황별 내용도 다양해서 지루 하지 않게 그때 그때 듣고 싶은 상황을 들을 수 있습니다.,STUDYMAX2020년 2월 6일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
오렌지루리,5,2020-06-22,0,원어민과 함께 입으로 영어회화를 배울 수 있어서 좋아요~ 실제 상황에서 사용할 수 있는 영어회화패턴 위주로 배울 수 있어서 좋아요~,
강민승,4,2019-11-04,1,화질 설정은 따로 못하나요? 데이터 겁나 잡아먹네요ㅠㅠ 이거 쓰다가 데이터 다써서 속도 제한으로 이용하려 하니깐 버퍼링이 심해서 못쓰겠어요ㅠㅠ,"STUDYMAX2019년 11월 7일안녕하세요 회원님! 스피킹맥스를 이용 해 주셔서 감사합니다. 문의에 대한 답변드립니다. 우선, 기본적으로 고화질 영상을 wifi (인터넷환경) 사용 해 재생하는 스트리밍 방식입니다. 따라서 인터넷 속도제한이 없는 원활한 wifi환경이 필요한 점은 불가피한 부분입니다. 이 점 참고하셔서 학습 공간을 정해두시거나 또는 원활한 wifi존에서 학습을 하시기를 권장드립니다. 영상 화질설정은 따로 가능하지 않습니다. 추가적인 문의가 있으시다면 고객센터로 전화부탁드립니다. 오늘도 좋은 하루되세요! 감사합니다. [스피킹맥스 고객센터 1644-0549]"
고은지,5,2020-05-22,0,아빠가 스피킹맥스로 영어회화공부하시는데 저한테도 추천해주시길래 시작했어요! 아빠랑 나중에 둘이 해외로 자유여행 가기로 약속했어요 ><~,
홍조안,5,2019-11-04,1,해외출장 준비에 도움을 받고자 시작했는데요~ 어느새 스피킹맥스로 영어공부한지가 1년이 넘었네요~ 정말 유익한 콘텐츠 입니다!,"STUDYMAX2019년 11월 7일안녕하세요 회원님 : ) 스피킹맥스를 이용 해 주셔서 감사합니다. 꾸준히 공부하는 것이 가장 중요한 부분인데, 벌써 1년 째 저희 학습툴을 잘 활용하고 계신듯 하여 뿌듯합니다.  앞으로도 힘내셔서 즐겁게 학습하시기를 응원하겠습니다! 언제든지 좋은 의견이 있으시다면 고객센터로 전달 부탁드립니다. 회원님들의 소중한 의견 참고하여 추후 업데이트 시 반영할 수있도록 하겠습니다. 오늘도 좋은 하루 되십시오! 감사합니다. : )  [스피킹맥스 고객센터 1644-0549]"
조나리,4,2019-11-06,1,요즘 영어를 제대로 배워보고 싶었는데 울 남편이 스피킹맥스로 공부하라고 이용권 결제해줬네요^^* 얼릉 배워서 남편이랑 해외로 여행가고 싶어용~~,"STUDYMAX2019년 11월 18일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다. 꾸준히 학습 하는 것이 중요하신 만큼  앞으로도 매일 꾸준히 학습하신다면, 나중에 해외여행 가서도 틀림없이 필요한 기본적인 소통은 원활하게 가능하실 것 같습니다! 학습 이용하시면서 문의사항이나 불편 사항 있으시다면 언제든지 고객센터로 연락주시기 바랍니다.  오늘도 좋은 하루 되십시오! :) 감사합니다. [스피킹맥스 고객센터 1644-0549 ]"
Red Queen,5,2021-01-21,0,실제 원어민을 만나도 버벅이지 않고 자연스럽게 말할 수 있기를 바라면서 열심히 공부하고 있습니다.,
Cheongan Lee,1,2019-06-27,4,따라 말하기가 대부분이고 발음 평가를 하는 척하는데 억양만 좀 보는 것 같고 발음은 엉터리로 해도 잡아내지 못합니다. 그냥 아무 영어 영상보고 따라 말하기 하는 게 나을 것 같아요.,"STUDYMAX2019년 7월 2일안녕하세요 회원님. 컨텐츠에 다소 불만족 스러운 점이 있으셨던 듯 합니다. 학습자님들 마다 원하시는 학습 방향이나 원하시는 방향성 등이 상이하신 것 같습니다. 회원님의 소중한 의견 역시 참고하여 앞으로도 더 좋은 학습 컨텐츠를 만들어 나가기 위해 노력하겠습니다. 언제든지 다른 문의사항 있으시다면 카카오톡 스피킹맥스 계정으로 채팅 걸어주시거나, 고객센터로 전화 부탁드립니다. 감사합니다.  :)  [스피킹맥스 고객센터 1644-0549]"
준열,5,2020-05-19,1,핸드폰 앱으로 제가 원할 때 영어공부를 할 수 있어서 넘 편합니다. 하루에 틈틈이 학습하니까 영어실력도 자연스레 늘고요.,
곽지우,5,2020-04-15,1,부담없이 조금씩 들을수 있어서 좋아요. 제 발음교정하고 들어볼수있는것도 좋은점이구요. 아직까지 큰 불편함 없습니다.,
김연주,4,2020-08-27,0,좋은데 중간에 화면 넘어가는게 좀 거슬려요. 스피킹 맥스인거 아는데.. 광고같이 넘 많이 들어가는거 좀 빼주세요 ㅎ,
방율아,5,2020-10-21,0,학습 진행하면 랭킹 순위 오르는데 이거 때문에 경쟁심 생겨서 학습하게 됨 ㅋㅋ,
조소윤,4,2021-01-30,0,서버 안정화만 좀 더 잘 해주면 좋을 듯 싶은데,
기노경,4,2020-01-27,0,이전 버전 보다는 오류가 많이 개선 된거 같아요 아쉬운 점은 완료 된 코스만 복습이 가능하다는게 아쉽네요,
swamp k.,4,2020-07-23,0,원어민 발음이라 다 좋은데 문장 따라할때 딕션이나 단어가 틀려도 억양만 맞으면 그냥 맞다고 넘어가버리네요. 억양 체크만되고 단어 정확도 체크는 안되는듯,
강주화,4,2019-11-04,1,사실 처음엔 아이패드 미니5를 알아보다가 스피킹맥스 패키지로 구매한 이유가 컸는데 부담없이 학습하기 좋아서 이젠 매일 영어공부하는중임돠ㅋㅋㅋㅋㅋ,STUDYMAX2019년 11월 7일안녕하세요 회원님 : D 스피킹맥스를 이용 해 주셔서 감사합니다. 매일 에피소드 1-2개 분량씩만 들으시더라도 꾸준히 학습하시면 큰 도움이 됩니다.  아침 저녁으로 짬내서 꼭 알하게 시간활용 하시기를 응원하겠습니다!  앞으로도 학습 하시면서 좋은 의견이 있으시다면 고객센터로 전달 부탁드립니다. 불편사항이나 궁금하신 점도 언제든 연락주시면 도움드리도록 하겠습니다. 오늘도 좋은 하루 되십시오! 감사합니다. : )  [스피킹맥스 고객센터 1644-0549]
차여은,5,2021-01-25,0,출퇴근하면서도 출퇴근 모드 설정해서 공부 할 수 있어서 좋은 듯,
Maya,5,2020-09-22,0,항상 흥미롭게 잘 공부하고 있습니다~ 좋은 어플 내주셔서 감사해요~^^,
티라미su,4,2019-10-29,1,해외여행 갔다가 영어공부 시작해야겠다고 뼈저리게 느껴서 ㄷㄷ 스피킹맥스 6개월 째 듣고있는데 확실히 실력이 늘었다는 걸 느낌~!,"STUDYMAX2019년 11월 5일안녕하세요 회원님 :) 저희 컨텐츠를 만족스럽게 이용하고 계신 것 같습니다. 저희도 더 즐겁게 학습할 수있는 유익한 컨텐츠를 만들기 위해 꾸준히 노력하도록 하겠습니다. 앞으로도 학습하시면서 좋은 의견이 있으시거나, 불편 하신 점이 있다면 스피킹맥스 고객센터로 연락주시거나, 게시판에 의견글 남겨주시기 바랍니다. 좋은하루 보내십시오!  감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
LV JN,5,2020-03-06,0,원어민과 직접 대화하는 것 같아요~ 계속 반복해서 듣고 따라하니까 영어가 조금씩 들리네요~~!,"STUDYMAX2020년 3월 18일안녕하세요, 스피킹맥스를 이용해 주셔서 감사합니다. 반복학습을 통해 회원님의 영어회화 실력이 날로 좋아지시기를 저희도 함께 응원하겠습니다! 다양한 원어민의 발음을 들을 수있기 때문에, 실제적인 듣기에도 굉장히 도움이 많이 되실거에요.  이용 하시면서 문의사항이 있으시면 언제든지 스피킹맥스 고객센터로 연락 부탁드립니다. 감사합니다. [고객센터:1644-0549 / 운영시간: 09:30 ~18:30 ]"
Minseok Oh,1,2020-03-19,2,그전에는 데이타 소모량을 조절할수 있게 저화질송출이 있었는데 갑자기 사라졌네요? 데이터 무제한이 아닌사람도 출퇴근시 맘껏 이용하도록 저화질송출기능 다시 넣어주세요! ‐--------------------------------------------------------------- 컴플레인 리뷰에는 아무 대답도 없고. 뭐 넘어가던가 해야 이용하던가 하지. 너무 버벅대는데요. 화질 좋게 볼필요 없으니 저화질 모드 다시 서비스에 넣어주세요. 일방적인 서비스 삭제가 어딨습니까?,
ABBY,5,2021-01-23,0,실제 외국인이랑 대화 하는 듯한 느낌이 정말 좋아요 ㅎ,
구민아,5,2020-09-14,0,꾸준히 하고 있어요~ 3개월 조금 넘었는데 하루에 많이는 못해도 조금씩 꾸준하게 하고 있습니다!^^,
나의인생,2,2019-05-15,1,단어장에 단어가 안보여요 수정 안되나요? 엘지 g4쓰고 있어요 안드로이드 5.1버전 롤리팝입니다. 단어공부 할 수 있게 수정해주시면 좋겠어요,"STUDYMAX2019년 5월 20일안녕하세요 회원님.  회원님들께서 사용하시는 기기 및 인터넷 사용환경 등이 워낙 다양하시기 때문에 회원님의 상황에 맞추어 자세히 안내 해 드릴 수있도록 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 부탁드립니다. 이용하시는 태블릿 기종에 따라서도 안내에 차이가 발생합니다. 고객센터 문의 주시기 바랍니다.  감사합니다!  [스피킹맥스 고객센터 1644-0549]"
푸푸숭,5,2019-12-17,0,되게 다양한 현지 원어민들이 나오고 강의 속 배경도 현지 모습 그대로 담고 있어서 영상이 되게 생생했어요ㅎㅅㅎ 해외여행가서 원어민이랑 영어로 대화해보고 싶어요~~ㅎㅎㅎㅎ,STUDYMAX2019년 12월 31일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 즐겁게 학습 하고 계시는 듯 해서 다행입니다. 꾸준히 학습 하셔서 언젠가 원어민들과 유창하게 대화하실 수있는 날이 왔으면 좋겠습니다! 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
이종윤,5,2020-01-09,0,할수록재밌어요 최근다녀온 싱가폴을 배경으로 한 과정도 있고 수많은 외국인들의 생생한 영어가 매일 학습을 하게 만드네요,"STUDYMAX2020년 3월 10일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면, 고객센터로 연락부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
백도희,5,2021-01-28,0,실제 쓰이는 문장이란 걸 알 수 있는게 현지 외국인들이 직접 말하는 걸 그대로 사용하니까 믿음이 가네요 ㅎㅎ,
Woon Deok Jeong,1,2019-01-26,4,비밀번호가 자꾸 틀리다고 나오네요 비밀번호 변경을했어도 비밀번호가 다르데요... 자동로그인을 안해도 비밀번호가 표시되어 있는거 같네요 수정해 주세요,"STUDYMAX2019년 2월 13일안녕하세요 회원님. 남겨주신 내용만으로는 파악이 어렵습니다. 양해 부탁드리며, 회원님의 상황에 맞추어 좀 더 정확히 확인 하여 안내 해 드릴 수있도록 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 주시면 좀 더 자세한 안내 도와드리겠습니다. 감사합니다!  [스피킹맥스 고객센터 1644-0549]"
천사의선물,5,2021-01-26,0,색다른 여러 미션 같은 거도 추가해주시면 더 재밌지 않을까요?!,
Gyeongmin Kim,4,2019-10-06,2,표현익히고 발음 익히기 좋아요 그러나 좀더 연계 되서 공부 할 수있도록 표현을 다양하게 쓸수있도록 하는 시스템도 있으면 좋겠어요!,"STUDYMAX2019년 10월 11일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  소중한 의견 감사드립니다.스피킹맥스와 함께 즐거운 영어회화 학습 하시기를 바랍니다! 다만, 모든 회원님들의 학습 방향성을 구체적으로 다 만족시켜드릴 수 없는 점은 양해부탁드립니다. 혹시라도 회원님이 원하시는 학습 방향성에 부족한 부분이 있다면, 다른 학습 교재나 툴을 병행하시면서 보완해가시는 방법도 추천드립니다.   늘 스피킹맥스를 사랑해주셔서 감사드립니다. 이용하시면서  문의사항이나 불편 사항 있으시다면 언제든지 고객센터로 연락 주세요. 감사합니다. [스피킹맥스 고객센터: 1644-0549]"
비즈초짜,5,2019-12-16,0,다양한 영어회화 표현도 배울 수 있고 해외여행 꿀팁이나 유명 장소도 미리 알아볼 수 있어서 여행갈 때 도움 많이 될 듯 !!!,STUDYMAX2019년 12월 31일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
안아라,5,2020-01-29,0,쉽고 재밌게 할수있어서 좋구요ㅎㅎ 무조건 입으로 뱉게끔 되어있어서 효과좋은거같아요 꾸준히해보겠습니다!,
tristan kwon,1,2019-10-31,5,업데이트 하고나니 아이디와 비밀번호를 확인하라는데 먹통입니다. 뭐하자는거죠?앱 삭제후 재설치해도 안되고 뭐하는겁니까?,"STUDYMAX2019년 11월 5일안녕하세요 회원님 ! 앱 업데이트와 로그인과는 무관한 부분이므로 추측컨대, 앱에서 자동로그인이 되어 있으셨던 실사용 아이디와 지금 다시 시도하신 로그인 정보가 상이한 것 아닐까요?  아니라면, 기기에서 앱 로그인에 대해 저장되어있는 기존 캐시값을 자동으로 불러와서 다르게 로그인을 시도하는 등의 문제일 수도있을 듯 합니다. 추측일 뿐이니,  관련하여 자세하게 확인 후 도움 드리도록 하겠습니다. 스피킹맥스 카카오톡 계정 친구추가하여 채팅하기 로 말걸어주시기 바랍니다. 감사합니다.  :)   [스피킹맥스 고객센터 1644-0549]"
오여진,4,2021-02-17,0,아이패드 배송 기다리다가 늙어 죽을 듯 ㅇㅅㅇㅁㅇㅁ,
더한수위,4,2019-11-06,1,"지하철, 버스등 공공장소에서 공부할때는 문장을 따라하지 않아도 다음단계로 넘어갈수 있었으면 좋을것 같아요","STUDYMAX2019년 11월 18일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 공공장소에서 또는 이동 중에 틈내서 학습 하실 때에는 'finish'버튼 또는  'next'버튼으로 넘어가주시면 됩니다. 아무래도 학습자의 참여를 유도하는 회화학습용 프로그램이다보니, 최소한의 참여를 유도하는 장치는 필수전제조건으로  만들어져있습니다. 다만, 녹음이 불가한 상황이시라면, 이 과정자체가 생략은 안되지만, next 누르셔서 진행하시면됩니다. 추가적인 문의사항 있으시면 스피킹맥스 고객센터로 연락 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
미스타추,4,2020-04-11,0,매일 일정시간 스피킹 맥스 학습하는데 발음교정도 되고 특히 미국인의 억양을 배울 수 있어 참 좋습니다.,
정지은,5,2020-01-10,0,"사용한지 반년이 넘었는데 발음 잡기에도 좋고, 혼자 기초적인 회화 문법에 대해 공부하기 쉬워 좋습니다","STUDYMAX2019년 10월 22일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  이번에 어플리케이션이 새롭게 업데이트 되었습니다. 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 등이 개선되는 등 전반적인 변화가 있었습니다. 만족하시는 것 같아서 기쁩니다. 사용하시면서 좋은 의견이 있으시다면 언제든지 연락주시기 바랍니다.  더 나은 서비스를 제공하기에 힘쓰는 스피킹맥스가 되겠습니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
김자영,1,2019-10-07,0,어플 리뉴얼하고 자꾸 렉 걸리는거처럼 멈추고 끊겨요 업데이트 왜 했나요? 잘 사용하고 있는데.. 시정 바랍니다,"STUDYMAX2019년 10월 11일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  업데이트 과정 중에는 초반에 서버의 불안정함이나 예측하지 못했던 잔버그들이 발생할 수있는 부분은 불가피한 듯 합니다. 최대한 회원님들의 의견을 참고하여 수정개선해 나가도록 노력하겠습니다. 다양한 원인이 있을 수있어, 보다 자세히  고객센터로 문의주시면 답변으로 도움드리겠습니다. 이용하시면서 문의사항이나 불편 사항 있으시다면 언제든지 고객센터 연락주시기 바랍니다.   감사합니다. [스피킹맥스 고객센터 : 1644-0549 ]"
공종국,5,2019-12-11,0,출퇴근 모드로 영어공부 잘 하고 있습니다. 원랜 유튜브 보면서 출퇴근했었는데 시간을 잘 활용할 수 있어서 알찹니다. ..굿굿^^,STUDYMAX2019년 12월 19일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 저희 학습을 유용하게 활용하고 계신 듯 하여 다행입니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
유채민,5,2020-06-23,0,타사 영어강의도 들어봤는데 스피킹맥스가 훨씬 좋았음 ㅎㅎ 원어민 강의 + 비주얼 피드백 모드가 진짜 마음에 듭니다 ㅎㅎ,
이시우,5,2020-10-09,0,실제 회화 표현을 제대로 익힐 수 있어서 좋습니다.,
홍수희,5,2019-11-07,1,타사껄로 영어공부해봤는데 실력이 많이 늘지 않았어요ㅠㅠ 그래서 스피킹맥스로 갈아탔는데 영어발음이 눈에 띄게 좋아졌어요>_<,"STUDYMAX2019년 11월 22일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 회원님들의 관심과 성원이 큰 힘이됩니다! 이번에 어플리케이션도 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 변화가 있었습니다. 언제나 학습자님들의 의견에 귀기울이며 발전해나가는 스피킹맥스 되겠습니다. 문의사항 있으시면 스피킹맥스 고객센터로 연락 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
Lee Seuli,4,2020-10-21,0,초보자들도 쉽게 이해하고 현지 영어를 습득할 수 있군요,
yujin seung,1,2019-01-09,2,로그인비밀번호지우려고 누르면 키보드자판때문에 커서이동이안되서 비번변경이 안되요 뭐 이따위로만들었는지원...지웠다 다시 설치합니다,"STUDYMAX2019년 1월 24일안녕하세요. 회원님. 저희 스피킹맥스를 이용 해 주셔서 감사합니다.  남겨주신 글 만으로는 회원님께 어떤 오류 상황이 있는지 파악이 어렵습니다. 고객센터 또는 카카오톡, 1:1 게시판 등으로 문의주시면 회원님의 상황에 맞추어 정확한 안내 도와드리겠습니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
Hyeju Jo,1,2020-02-04,4,비번을 바꿨는데..앱에서 자꾸 아이디랑 비번을 확인하라고 뜨더니..검정화면이 되더니..아무것도 안나타나네요ㅡㅡ,
Sabine Lee,3,2019-09-23,4,제 목소리 녹음이 안되요 ㅠ 마이크 허용했는데도 정상적으로 녹음이 안되네요 (갤럭시 9+ 유저입니당 .),"STUDYMAX2019년 10월 2일회원님 안녕하세요. 스피킹맥스 고객센터 1644-0549 로 연락주시거나 카카오톡 스피킹맥스 계정으로 채팅걸어주시면 자세한 안내 도와드리겠습니다.  사용하시는 기기에서의 설정이나 마이크 장비 등의 문제 등 다양한 이슈가 발생할 수있으나, 대부분은 간단히 해결할 수있는 부분들입니다.  다양한 케이스가 있으므로 유선또는 카톡 문의주시면 회원님의 상황에 맞추어 안내 도와드리겠습니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
희블리,5,2020-06-24,0,"다양한 커리큘럼, 다양한 학습모드, 다양한 원어민이 스피킹맥스의 장점이라고 말할 수 있어요.",
최강예쁨,4,2020-06-26,0,원어민 인터뷰로 공부할 수 있어서 좋아요 ㅎㅎㅎ 현지인들에게 직접 현지 문화를 배우고 다양한 영어회화표현까지 배울 수 있다는게 진짜 좋은 것 같습니다!!!,
김올시,5,2020-02-17,0,UI가 직관적이고 쾌적하게 학습할 수 있어 만족. 처음 사용해도 엄청 쉽게 적응할 수 있음,
Wang Punsu,4,2019-12-12,0,40대 주부이고 처음엔 취미로시작했는데... 영어에 대한 흥미도 저절로생기더라구요 지금은 중급수준의 강의를 듣고있답니다. 남편이랑 해외여행가서 배웠던 표현들을 직접 써보고싶네요 ㅎㅎㅎ,STUDYMAX2019년 12월 19일저희 학습을 이용 해 주셔서 감사합니다. 앞으로도 꾸준히 학습하시기를 응원하겠습니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
최하진,4,2019-10-31,0,학습할 때 어렵게 느껴지는 부분만 계속해서 듣고 싶었는데 내가 원하는 부분을 반복적으로 들을 수 있어서 좋았다.,STUDYMAX2019년 11월 5일안녕하세요 회원님 :-)  스피킹맥스를 이용 해 주셔서 감사합니다. 이번에 앱이 새롭게 업데이트 되면서 구간을 반복해서 청취할 수있는 기능이 추가되었습니다. 이 점이 학습 시에 유용하게 느껴지신 것 같아 다행이네요 ~!  앞으로도 반복적으로 청취하고 따라말하는 훈련을 하시면서  저희 컨텐츠가 제공하는 장점을 최대한 활용하시는 효과적인 학습 하시길 바랍니다! 오늘도 즐거운 하루되십시오.  감사합니다.  [스피킹맥스 고객센터 1644-0549]
사과젤리,5,2020-06-25,0,구간반복 기능이 있어서 좋은 것 같아용 제가 어렵다고 생각하는 문장을 반복해서 들을 수 있어서 죠음!! ㅎ_ㅎ,
사설애,5,2020-06-17,0,단어장이 있어서 강의를 들을 때 편한 것 같아욤~ 모르는 단어를 바로 바로 스크랩해서 이동할 때 외우고 있답니당 ㅎㅅㅎ,
벼리연쥬,5,2021-01-23,0,스피킹맥스로 영어 회화 공부하고 맥스보카 앱으로 단어 공부하고 일석 이조 입니당 ㅎ,
핸곰,4,2019-12-23,0,지금 6개월 정도 공부했는데... 실력이 많이 오른것 같네요 ㅎㅎㅎ 이용권 일수 다 끝나가는데 계속 연장해서 공부하려고요~,"STUDYMAX2020년 1월 2일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다.  초반에는 전반적인 듣기 능력이 많이 향상된다고들 말씀하세요. 회원님께서도 꾸준히 지금처럼 학습하신다면, 듣기와 말하기 영역 모두 이 전보다 훨씬 업그레이드 된 실력을 가지시게 될 거라고 믿습니다.  언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 감사합니다.   :) [스피킹맥스 고객센터 1644-0549]"
완벽한싸라,4,2020-09-17,0,결제할 때 살짝 문제가 있었긴 했는데 상담원 분께서 잘 처리해주셔서 감사드립니다. 학습은 맘에 듭니다.,
주다인,5,2019-10-29,1,공부하기 전에 미리 코스 소개를 해주니까 좋네요. 그 강의에서 무엇을 배울지 한 눈에 들어오는 느낌. 굿입니다.,"STUDYMAX2019년 11월 5일안녕하세요 회원님 : D 이용하시면서 만족스러워 하시는 것 같아 다행입니다! 다양한 주제로 학습 하실 수있도록, 앞으로도 더 좋은  컨텐츠들을 만들어 나가는 스피킹맥스가 되겠습니다.  학습 하시면서 문의사항 있으시다면 언제든지 스피킹맥스 고객센터로 연락주시기 바랍니다. 좋은 하루되세요~!  감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
TV소환:숨겨진 이야기,5,2020-06-12,1,영어 왕초보도 쉽게 발음을 익히고 공부할 수 있는 정말 최고인 앱입니다! 정말 최고입니다!!!,
박태진,5,2019-10-07,1,반복되는 발음 연습이 큰 도움이 되는것같습니다. 그리고 어느부분이 안 맞는지 확인이 되니 더 잘 파악이 되는것같아요,STUDYMAX2019년 10월 11일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  원어민의 발음과 억양 그대로를 최대한 따라 말해보시면서 학습하시면 도움이 많이 되실 거에요! 앞으로도 꾸준히 학습하셔서 영어회화 실력 향상에 큰 효과를 느끼실 수있으시다면 저희도 기쁠 것 같습니다. 언제든지 문의사항 있으시면 고객센터로 연락 부탁드립니다. 감사합니다. [스피킹맥스 고객센터 : 1644-0549 ]
