name,ratings,date,helpful,comment,developer_comment
넨넹이,5,2016-12-07,0,단순히 듣는 강의형이 아니라 능동적으로 참여할 수 있는 참여형 어플이라 더 좋아요. 녹음 기능이나 기타 학습 프로그램이 흥미를 계속 유지시켜주네요ㅎㅎ,"STUDYMAX2016년 12월 7일안녕하세요 김은혜 회원님! 스피킹맥스입니다^^ 먼저 저희 스피킹맥스를 잘 활용해주셔서 정말 감사합니다! 회원님이 말씀해주신 바와 같이 영어회화를 쉽고 재미있게 능동적으로 공부하실 수 있습니다! Repeat모드를 통해 현지 원어민의 발음을 따라하며 억양 체크를 하고, Dictation을 게임형식으로 진행하고, Speech모드를 통해서 회원님께서 자유롭게 영어 말하기 연습도 하실 수 있습니다~! 또한 회원님들의 학습 동기를 위해서 만들어드린 맥스리워드와 열정첼린지가 진행중이며,열정챌린지의 1등 상품은 아이패드 Air2 제품이니 많은 관심 부탁드립니다^^ 감사합니다! [스피킹맥스고객센터1644-0549/09:30~18:30]"
Kanta Best,4,2016-12-10,0,열심히 할 수 있도록 도와줄 수 있는  프로그램이다. 보다 쉽게 말로  말을 가르치고 훈련기능이 베스트다. 한동안 포기했던 내 발음에 빠다칠 해 줄 장난감 같이 친근한 도구이다.,STUDYMAX2016년 12월 8일안녕하세요 회원님! 스피킹맥스입니다^^  회화라는 것은 자꾸 따라읽고 훈련하는 것이 가장 중요하다고 생각합니다~! 저희 스피킹 맥스의 학습 시스템을 잘 이용해 주시는 것 같아 마음이 훈훈하네요 ! 훈훈 ! ^_^ 이용 하시다가 불편사항이나 문의 사항 있으시면 언제든지 고객센터로 연락 주시길 바랍니다 ^-^ ~ [스피킹맥스고객센터1644-0549/09:30~18:30]
성낙건,4,2016-12-11,0,스마트폰으로 출퇴근하면서 보고 있습니다... 다만 개선 해 주셔야 할 부분이 있는데...태블릿 사이즈가 짤리는 현상이 있네요..  그리고 출/퇴근 모드..완전 좋은데~ 그래도 데이터를 아끼거나 주머니에 넣고 음성만 듣고 싶을 때는 영상다운로드를 안 하게 해 주시는 것도 좋을 듯 합니다!! 대체적으로는 만족이에요 ㅎㅎ,"STUDYMAX2016년 12월 12일안녕하세요 회원님~! 스피킹맥스입니다~ 먼저 저희 스피킹맥스를 아끼고 사랑해주셔서 감사합니다. 태블릿을 이용해주시는 경우, 스피킹맥스 태블릿용 어플을 다운받아주셔야 합니다~! 또한 저희 스피킹맥스는 기간제 프로그램으로 운영이되고 있기 때문에, 소장이 가능한 영상/음성 다운로드를 제한하고 있습니다. 회원님들께 제공해드리는 소중한 컨텐츠의 도용 및 오남용을 막기 위한 점 양해 부탁드립니다. 오늘도 좋은 하루 보내시길 바랍니다~! 이용하시다가 불편하신점 있으시면 언제든지 문의 주세요 ^_^ [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Kwanwoo Son,5,2016-12-13,0,외국인과의 울렁증은 이제 끝~ 온 세계의 원어민들과 매일 만나는 익숙함과 친밀함. 스피킹 맥스 하나만으로 영어의 모든 것을 쉽고 즐겁게 배우는 영어 정복의 지름길.  최고의 영어 학습법.,"STUDYMAX2016년 12월 13일안녕하세요 회원님~! 스피킹맥스입니다^_^ 저희 스피킹맥스를 이렇게 아껴주시고, 사랑해주셔서 정말 감사합니다! 회원님이 말씀해주신 것 처럼 저희 프로그램으로 외국인과의 울렁증을 극복하고 전 세계의 원어민들을 매일 만나 볼 수 있습니다~! 영상은 실제 현지인들의 인터뷰로 구성이 되어있기 때문에 현지에서 쓸 수 있는 표현들도 모두 배우실 수 있습니다! 이 점을 회원님께서 잘 이용하고 계신 것 같아서 기분이 좋네요!! 오늘도 좋은 하루 보내시길 바랍니다~! 이용하시다가 불편하신점 있으시면 언제든지 문의 주세요 ^_^ [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Google 사용자,5,2016-12-06,0,스핑킹맥스앱은  진짜 화질도 너무나 좋고 무엇도다 에러도 안걸려서 편하게 잘 쓰고잇어요 저는 대학원 점심 시간에  이앱으로 30분씩  영어연습하는데 진짜 편해요♡ 넘나 좋아용♡♡♡ 아! 그리고 앱으로 열정챌린지와 같은 이벤트소식도 같이 볼수잇어서 정말 공부하는데 의욕이 가득 생기게 해줘욤!! 스피킹맥스 많이많이 애용하고싶네용,STUDYMAX2016년 12월 7일안녕하세요 회원님! 스피킹맥스입니다~ 먼저 저희 스피킹맥스를 사랑해주셔서 감사합니다! 어플이 원활하게 진행된다고 하니 다행이네요 ^^ 30분씩이라도 영어공부를 꾸준하게 해주신다고 하니 영어실력이 쑥쑥 자랐을거 같아요 ! 저희 스피킹맥스를 잘 활용해 주시는 것 같아 뿌듯 하네요 ^^ 이용하시다가 불편사항 생기시면 언제든지 문의 해주세요 ~~! [스피킹맥스 고객센터 1644-0549/09:30~18:30]
이재선,5,2016-12-09,0,아직 안써봄.그냥 아주 개초보라 도움이 될지 모르겠음.,STUDYMAX2016년 12월 12일안녕하세요 회원님~! 스피킹맥스입니다~ 스피킹 맥스에서는 왕왕왕초보라도 들을수 있는 기초과정도 준비되어있습니다 ^^ 리핏 모드를 통해서 계속해서 연습을 하실 수 있고 실제 현지인들의 인터뷰로 구성이 되어있기 때문에 현지에서 쓸 수 있는 표현들도 모두 배우실 수 있습니다 ^^ 무료 맛보기 체험 해보시고 쓰시다가 불편한점 있으시면 언제든지 연락주세요 ~~!  [스피킹맥스 고객센터 1644-0549/09:30~18:30]
데이지태태,5,2016-12-05,0,스피킹맥스로 영어마비 탈출중입니다 ♡ ♡ ♡ 매일매일 30분씩 쉽고 재밌게 영어공부 ~ 누구나 다 질리지 않고 즐길 수 있을 것 같습니다! ! 이번 열정챌린지도 신청했어요 아자아자 파이팅♡♡♡,"STUDYMAX2016년 12월 5일안녕하세요 회원님! 스피킹맥스입니다~ 저희 스피킹맥스를 아껴주시고 사랑해주셔서 너무 감사합니다! 회원님이 말씀해주신 바와 같이 매일 30분씩 쉽고 재미있게, Repeat 모드를 통해 현지 원어민의 발음을 따라하며 억양 체크를 하고, Dictation을 게임형식으로 진행하고, Speech 모드를 통해서 회원님께서 자유롭게 영어 말하기 연습도 하실 수 있습니다~! 또한 회원님들의 학습 동기를 위해서 만들어드린 맥스리워드와 열정첼린지 중 회원님께서 참여하신 열정챌린지의 1등 상품은 아이패드 Air2 제품이니, 열심히 참여하셔서 좋은 결과 얻길 바랍니다^^감사합니다! [스피킹맥스고객센터 1644-0549/09:30~18:30]"
Google 사용자,5,2016-12-05,0,"외국인 발음과 억양,강세 등을 저와 비교하면서 발음이 교정이 되고 배울수있는 영어회화 유형이 많아서 정말 좋아요 그리고 밖에서도 공부할수있어서 학생이나 직장인에게 정말 좋고 편리한 스피킹맥스네요ㅎㅎ","STUDYMAX2016년 12월 6일안녕하세요 회원님! 스피킹맥스입니다~ 먼저 저희 스피킹맥스를 잘 활용해주셔서 정말 감사합니다! 회원님께서 말씀해주셨다시피 저희 스피킹맥스는 외국인 발음과 억양, 강세 그리고 그 입모양을 직접 보면서 따라하실 수 있습니다! 또한 회원님의 발음과 비교도 하실 수 있으며, 교정도 되니 영어실력을 더욱 향상시키실 수 있습니다! 더욱 노력하는 스피킹맥스가 되도록 하겠습니다. 이용하시며 궁금하신 사항이 있으시다면 언제든지 스피킹맥스 고객센터로 문의해주세요^^ 감사합니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
비슈안느,5,2016-12-02,6,"본인의 실력에 맞는,그리고 필요에 맞는 영어회화를 공부할수있어요  왕초보부터 비즈니스영어까지 모두 해결할수있어요","STUDYMAX2016년 12월 5일안녕하세요 회원님! 스피킹맥스입니다. 저희 스피킹맥스를 아껴주셔서 감사합니다! 저희 스피킹맥스는 기간제 프로그램으로, 어떤 이용권을 구매해주시던지 모든 전체 코스를 다 이용하실 수 있습니다! 코스는 회원님께서 말씀해주신 바와 같이 왕초보부터 비즈니스영어까지 다양한 상황에 쓰이는 패턴과정을 다 공부해주실 수 있습니다! 앞으로도 저희 스피킹맥스와 즐겁고 신나게 공부해주시길 바라며, 이용하시다 궁금하신 사항이 있으시다면 언제든지 스피킹맥스 고객센터로 문의해주시길 바랍니다^^ 감사합니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
아이폰,5,2016-12-13,0,"저 학생인데 영어학원도 안다니고 이걸로 저렴하게 공부하고 있어요ㅋㅋ    처음엔 1달만 할라다가 재미있고 시스템도 잘되있어서 어느새 2년째에요ㅋㅋ 여행갔을땐 스마트폰으로하고, 시험기간엔 학습 정지 기능을 이용하실수도 있어요         그냥 한마디로 강추","STUDYMAX2016년 12월 14일안녕하세요 회원님! 스피킹맥스입니다^_^먼저 저희 스피킹맥스를 2년 동안이나 즐겁게 이용해주셔서 정말 감사합니다! 회원님께서 말씀해주신 것 처럼 저희 스피킹맥스는 언제 어디서든 이용 가능하시기 때문에 여행지에서는 스마트폰으로, 집에서는 컴퓨터로, 학교에서는 태블릿으로 기기 개수제한 없이 자유롭게 이용을 하실 수 있습니다~! 또한 횟수에 제한 없이 학습일시정지 기능이 있어서, 회원님처럼 시험기간이 있는 학생분이나 출장을 가시는 직장인 분들이 이 기능을 많이 애용해주고 계십니다! 오늘도 좋은하루 보내시고, 이용하시다 불편하신점 있으시면 언제든지 문의 주세요^_^ [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
이대혁,5,2016-12-07,0,영어회화 실력 향상을 위해 알아보던중 우연히 보게된 스피킹맥스광고^^보자마자 급땡겨서 구입했는데 버스나 지하철이나 남는시간에 그동안 조금씩 스피킹맥스를 한 덕인지 해외여행가서도 영어가 상황에 따라 바로바로 나오고 상대방이 영어로 말하는것도 잘 들리는게 느껴지더라구요 ㅋㅋ앞으로도 더 열심히 할예정입니다.ㅋㅋ 영어 실력 늘리고 싶으시다면 스피킹맥스 강추합니닷,STUDYMAX2016년 12월 8일안녕하세요 이대혁 회원님! 스피킹맥스입니다^^  영어마비 광고를 보신건가요~? 영어마비.. 모든이들의 고민입니다 ㅜ_ㅠ 저희 스피킹 맥스를 이용해주시면 영어마비 ! 타파 ! 가능 합니다~! 특히 실제 인터뷰를 발췌해만든 컨텐츠 이기 때문에 듣기평가식의 느린 듣기가 아닌 ! 실제 현지인 듣기훈련이 가능 합니다. 해외 여행이나 출장 가시는 분들이 도움 많이 됬다고 하시더라구요. 회원님께서도 영어실력을 쑥쑥 키워나가길 바라겠습니다 ^_^ 이용 하시다가 불편사항이나 문의 사항 있으시면 언제든지 고객센터로 연락 주시길 바랍니다 ^-^ ~ [스피킹맥스고객센터1644-0549/09:30~18:30]
날수있는포그,4,2016-12-05,0,현지인들의 발음을 들을 수 있어 좋은 것 같네요 전세계를 여행하는 느낌도 좋구요 제가 가보았던 도시가 나오면 왠지 반갑더라구요,"STUDYMAX2016년 12월 5일안녕하세요 회원님~! 스피킹맥스입니다~ 저희 스피킹맥스를 사랑해주셔서 감사합니다^^ 저희 스피킹맥스는 실제 원어민들의 인터뷰로 구성되어 있어, 실제로 많이 쓰이는 표현과 패턴들을 공부하실 수 있습니다. 회원님께서 말씀을 해주신 바와 같이 실제로 해외여행을 하고 있는 것처럼 살아있는 생생한 영어를 배우시고 직접 체험하실 수 있으시다는 것이 장점입니다^^ 이러한 점들을 회원님께서 적극 활용하고 계신 것 같아서 기쁘며, 이용하시다 궁금하신 사항이 있으시다면 언제든지 스피킹맥스 고객센터로 문의해주세요^^ 감사합니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Google 사용자,5,2016-12-13,0,제가 원하는 장소와 시간에 유익한 강의를 자유롭게 학습  할 수 있어서 굉장히 편리합니다~! ^-^,"STUDYMAX2016년 12월 13일안녕하세요 회원님~! 스피킹맥스입니다^-^ 저희 스피킹맥스를 애용해주셔서 감사합니다! 저희 스피킹맥스는 회원님이 말씀해주신 것 처럼 언제 어디서나 이용이 가능한 프로그램입니다~! 또한 학습 내용이 실제 원어민들의 인터뷰로 구성되어 있어, 실제로 많이 쓰이는 표현과 패턴들을 공부하실 수 있습니다. 실제 어학연수가신 것처럼 살아있는 생생한 영어를 배우시고 직접 체험하실 수 있으시다는 것이 장점입니다^^ 이러한 점들을 회원님께서 적극 활용하시어 더욱 향상된 영어 실력을 가지시길 바랍니다! 감사합니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Google 사용자,5,2016-12-08,0,"몇주 열심히 하다가 바쁘면 한참 쉬다가 또 하고~~어느새 일년이 지났네요^^ 다른 인강들과는 달라서 게임처럼 아이템 모으는 재미, 레벨 올리는 재미, 열정 레이싱에 참가해서 순위 올리는 재미가 쏠쏠해요!! 한 챕터가 3분 내외라서 부담없이 할 수 있고 모두 원어민 강의로 진행이 되니까 리스닝, 스피킹이 한번에 많이 늘고(물론 영어나 한국어 자막을 선택해서 켜고 끌 수 있어요) 자유이용권 선택하면 모든 강의를 자유롭게 들을 수 있어 더 좋은 듯~~~얼마전에 배낭여행 갔다가 만난 미국인한테 발음 좋단 소리도 들어보고ㅎㅎ 지금도 하루 십오분씩 꾸준히 하고 있답니다^^","STUDYMAX2016년 12월 9일안녕하세요 회원님! 스피킹맥스입니다^^  말씀해주신 것처럼 열정 레이싱 , 아이템 모으기, 레벨상승 등의 기능으로 회원님들의 학습효과가 두배로 더 뛰어나고 있습니다 ! 와우 ! 강의만 들었을 뿐인데 발음 좋다는 칭찬을 들으셨다니 정말 연습을 열씸히 하시는것 같네요~!  영어는 오래하기보다는 꾸준하게 하는 것이 가장 중요합니다. 15분씩이라도 꾸준히 해주신다면 다음번 여행갔을 때는 훨~신 더 유창하게 하실 수 있을것 같네요 ~! 혹시 이용 하시다가 불편사항이나 문의 사항 있으시면 언제든지 고객센터로 연락 주시길 바랍니다 ^-^ ~ [스피킹맥스고객센터1644-0549/09:30~18:30]"
Google 사용자,3,2016-12-15,0,스피킹 맥스는 언제 어디서나 자유롭게 영어를 공부할 수 있는 app이네요.,"STUDYMAX2016년 12월 15일안녕하세요 회원님! 스피킹맥스입니다~! 맞습니다! 저희 스피킹맥스는 언제 어디서나 자유롭고 재미있게 영어공부를 할 수 있는 어플리케이션입니다. 또한 스마트폰 어플리케이션 뿐만 아니라, 아이패드/갤럭시탭 등 태블릿용 어플리케이션도 마련이 되어져 있으며, 컴퓨터와 노트북에서도 전부 자유롭게 사용을 하실 수 있습니다! 한 아이디로 기기 개수 제한 없이 이용이 가능하시니 이 점도 참고 부탁드립니다^_^ 오늘 날씨도 추운데 감기 조심하시고, 따뜻한 하루 보내시길 바랍니다~! 이용하시다가 불편하신점 있으시면 언제든지 문의 주세요~~! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Sunny Lee,5,2016-12-09,0,어디서나 스피킹맥스를 학습할 수있어서 너무 좋아요~^^,"STUDYMAX2016년 12월 9일안녕하세요 회원님! 스피킹맥스입니다. 저희 스피킹맥스를 아껴주셔서 감사합니다~^_^ 저희 스피킹맥스는 어플리케이션에 최적화 되어져 있는 프로그램으로, 회원님들께서 간편하게 언제 어디서든 영어 공부를 할 수 있게 도와드리고 있습니다! 또한 학습 내용이 실제 원어민들의 인터뷰로 구성되어 있어, 실제로 많이 쓰이는 표현과 패턴들을 공부하실 수 있습니다. 실제 어학연수가신 것처럼 살아있는 생생한 영어를 배우시고 직접 체험하실 수 있으시다는 것이 장점입니다^^ 이러한 점들을 회원님께서 적극 활용하시어 더욱 향상된 영어 실력을 가지시길 바랍니다! 감사합니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Google 사용자,5,2016-12-15,0,어플을 이용해 쉽게 공부할 수 있어서 정말좋아요.,STUDYMAX2016년 12월 15일안녕하세요~ 회원님! 스피킹맥스입니다~! 먼저 저희 스피킹맥스를 이용해주셔서 감사합니다^_^ 저희 스피킹맥스는 회원님들이 언제 어디서나 자유롭게 이용할 수 있도록 어플리케이션에 최적화 되어져 있습니다! 저희 어플리케이션은 스마트폰 뿐만 아니라 아이패드나 갤럭시탭과 같은 태블릿에서도 이용할 수 있으니 이 점도 참고 부탁드립니다! 오늘도 좋은 하루 보내시길 바랍니다~! 이용하시다가 불편하신점 있으시면 언제든지 문의 주세요 ^_^ [스피킹맥스 고객센터 1644-0549/09:30~18:30]
김화자,5,2016-12-07,0,글로벌 시대 경전철서사진기념,
박진영,1,2016-11-10,33,매번 업데이트는 많은대 블루투스 문제 해결의지는 없어보이시네요 댓글도 많은대 그저 개선중이라고만하고 구입한지 9개월인대 전혀 개선이 안되네요...,"STUDYMAX2016년 11월 11일안녕하세요, 회원님! 스피킹맥스입니다. 먼저 이용에 불편함을 드려서 진심으로 사과드립니다. 저희 스피킹맥스는 회원님들의 건의사항에 대해서 전부 체크를 하고 있습니다. 현재 내부적으로 회원님들께서 블루투스로 학습을 하실 수 있도록 프로그램 개선중에 있습니다! 다만 개선작업에 다소 시간이 걸리는 점 양해 부탁드리겠습니다. 관련해서 추가적으로 궁금하신 사항이 있으시면 언제든지 스피킹맥스 고객센터로 연락 부탁드립니다! 감사합니다^^  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
seong kim,5,2016-11-20,9,안녕하세요 현재 유학중인 사람입니다 영어실력을 좀더늘릴려고 다운받아서 맛보기하는데 너무 기초적인거만 알려주고 동영상차라리 문장처음부터끝까지읽기이런거잇으면좋을탠데 아쉽네요 말하는거에비해 동영상이너무길고지류해서 아쉽네요 ㅠㅠ     답변 해쥬셔서 감사해요 달아주실지는몰랏네요;;; 네알겟습니다,"STUDYMAX2016년 11월 18일안녕하세요 회원님! 스피킹맥스입니다. 혹시 내공UP 과정만 수강해주신 건 아니실까요? 내공UP은 영어회화초보자분들을 위한 과정으로 기초적인 부분부터 수강을 하실 수 있습니다. 회원님께는 스피킹맥스의 고급과정을 추천드립니다! 고급과정에는 아이비리그편 / MBA&BIZ편 / 런던편 등이 있으며, 호주편/유럽여행편/세계일주편 등으로 현재 유학중인 지역과 다른 영미권 지역의 영어발음도 학습을 하실 수 있습니다. 또한 무료맛보기에서는 체험할 수 없는 speech모드가 에피소드 마지막에 준비가 되어져 있습니다! 감사합니다^^  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
신바트,2,2016-11-14,0,처음에는 문제 없었는데 안드로이드 업데이트 후에 버벅거리네요 빨리 개선될수 있도록 저도 의견 1 보탬니다.,"STUDYMAX2016년 11월 15일안녕하세요 회원님~ 스피킹맥스입니다 :) 먼저 이용에 불편함을 드려서 진심으로 사과드립니다. 현재 저희도 내부적으로 블루투스 개선을 위해서 계속 노력중이며, 더욱 빨리 개선될 수 있도록 노력하겠습니다!  스피킹맥스에 관련한 다른 문의사항이 있으시면 언제든지 문의주시길 바랍니다. 감사합니다 :) [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Google 사용자,5,2016-12-28,0,영어를직접말할수있는 기회가많지않은데 틈틈이 원하는시간에 적은비용으로 재밌게 학습할수있어서 좋습니다!!,"STUDYMAX2016년 12월 30일안녕하세요 회원님! 스피킹맥스입니다^_^ 저희 스피킹맥스를 이용해주셔서 감사합니다! 한국에서 생활을 하다보면, 영어를 직접 활용할 수 있는 기회가 많지 않습니다! 저희 스피킹맥스로 틈틈히 공부를 하다보면, 언젠간 영상 속 현지인처럼 자유롭게 영어 스피킹을 할 수 있는 시기가 올 것 입니다! 그 날까지 저희도 노력하도록 하겠습니다! 감사합니다^_^ 언제든지 궁금하신 점 있으시면 문의 주시길 바랍니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
문하진,1,2016-11-16,0,탈퇴하는방법좀,"STUDYMAX2016년 11월 17일안녕하세요, 회원님! 스피킹맥스입니다. 회원탈퇴의 경우 웹사이트로 접속하시면 가능하십니다! 스피킹맥스 홈페이지 로그인하신 후 마이페이지의 회원정보수정으로 접속하시면 회원탈퇴 진행이 가능하시니 이 점 참고 부탁드리겠습니다^^ 확인이 어려우신 경우에는 스피킹맥스 고객센터로 전화주시면 보다 자세히 안내드리겠습니다! 감사합니다^^  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
장수호,5,2016-11-27,0,최고,"STUDYMAX2016년 11월 28일안녕하세요, 회원님! 스피킹맥스입니다~ 스피킹맥스를 사랑해주셔서 정말 감사드립니다 :) 스피킹맥스는 계속해서 좋은 컨텐츠를 회원님들께 제공해드리기위해 노력중이며, 이용하시며 궁금하신 사항이 있으시다면 언제든지 스피킹맥스 고객센터로 문의해주세요^^ 감사합니다! [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
me who,5,2016-11-01,16,좋음,"STUDYMAX2016년 11월 2일안녕하세요, 회원님! 스피킹맥스입니다. 오류 부분 해결이 되셨을까요? 회원님께서 좋아해주셔서 저희도 정말 기쁘답니다^^ 앞으로도 스피킹맥스와 함께 즐거운 영어학습 하시기를 응원하겠습니다! 이용하시며 궁금하신 사항이나 불편하신 사항이 있으시면 언제든지 말씀주세요! 감사합니다. 즐거운 하루 보내세요 :)  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
이서구,2,2016-10-21,11,블루투스로 들으몀 훨씬 편한데 여러 시도를 해 보았지만 끊김현상이 발생하네요. 어쩔수 없이 유선 이어폰을 사용하는데 불편합니다. 블루투스를 끊김이나 잡음없이 기능개선해 주시기 바랍니다.,"STUDYMAX2016년 10월 21일안녕하세요, 회원님. 스피킹맥스입니다! 블루투스 이용 관련하여 불편을 드려 죄송합니다 :( 스피킹맥스의 학습영상은 Air(adobe)을 기반으로 재생이 되고 있습니다. 회원님의 디바이스의 블루투스에서 어도비 지원이 되지 않으면 블루투스를 통한 학습이 어려우신 상황입니다. 현재 스피킹맥스에서도 이 부분 개선을 위해 노력하고 있습니다! 다만 개선작업에 다소 시간이 걸리는 점 양해 부탁드리며 관련해서 추가적으로 궁금하신 사항이 있으시면 언제든지 스피킹맥스 고객센터로 연락 부탁드립니다! 감사합니다^^  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
김미경,1,2016-09-05,78,괜히 서비스센터에 이어폰 문제있다고 했다가 무안해짐... 서비스센터에서 블루투스 이어폰이 문제가 아니라 스피킹맥스 자체가 문제이고 유선 이어폰도 끈겨서 들린다고 할때 진짜 왕 무안해짐...ㅡㅡㅋ 요즘시대에 블루투스가 안되는게 더 이상한듯...,"STUDYMAX2016년 9월 6일안녕하세요 정재호님 스피킹맥스입니다! 먼저 블루투스 이어폰으로 저희 스피킹맥스를 이용하실 때 불편함을 겪어 당황스러우셨을 것이라 예상됩니다. 블루투스는 기기와 기기를 연결하는 기능으로, 근거리 통신 규격중에 하나입니다. 저희 어플리케이션은 Air(adobe) 기반으로 디바이스의 블루투스에서 Air(adobe)를 지원하지 않으면 스피킹맥스를 블루투스 모드로 학습이 어렵습니다. 어플 자체의 기능이 아닌 점 양해 부탁드립니다. 일반 유선 이어폰으로 연결을 하셨을 때에는, 끊김 현상이 발생하지 않으며 이런 현상이 나타나시면 저희 고객센터로 바로 문의 주시길 바랍니다.[스피킹맥스 고객센터 1644-0549/09:30~18:30]"
나유식,1,2016-09-22,36,출퇴근 시간에 차량에서 간간이 해보자고 결제했더니 이건 머 후우. 후기부터 봤어야했는데 제가 성급했네요. 결론은 그래서 언제 정상 지원할건가요?최신 안드로이드폰은 전부 안되는것으로 보이는데.아래 답변 그대로 붙이지 말고 일정을 줘보세요.기다릴만한건지 판단이라도 해볼게요,"STUDYMAX2016년 9월 22일안녕하세요, 회원님! 스피킹맥스입니다. 블루투스의 경우 안내드린 바와 같이  Air(adobe) 프로그램과 연관이 있는 부분으로, 디바이스의 블루투스에서 Air를 지원하지 않으면 블루투스 모드로 학습이 어렵습니다. 스피킹맥스의 학습은 스피치를 하시며 녹음을 하거나 퀴즈를 푸는 등의 콘텐츠로 구성이 되어 있어 타 어플과는 차이가 있는 점 참고 부탁드립니다. 스피킹맥스에서도 이 부분 개선을 위해 노력하고 있으나 정확한 개발일정을 안내드리지 못하는 점 양해 부탁드립니다 :(  관련해서 추가적인 문의사항이 있으시면 언제든지 스피킹맥스 고객센터로 연락 부탁드립니다 [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
choninchonin,4,2016-09-21,6,공부 하다가 중간 중간 이서진이 스피킹 맥으라고 광고 멘트하는 부분이 있는데 그부분만 소리가 너무커서 귀가 아픕니다. ... 볼륨 좀 적절하게 조절해주세요,"STUDYMAX2016년 9월 22일안녕하세요, 회원님! 스피킹맥스입니다. 현재 요청주신 사항에 대한 파악이 어려워, 정확한 답변이 어려운 점 양해 부탁드립니다. 웹사이트와 어플리케이션을 통해 학습하시는 경우, 학습동영상 중간에 광고를 진행하고 있지 않습니다. 불편을 겪으신 동영상이 개재되어 있는 위치를 알려주시면 확인 후 다시 답변을 드리도록 하겠습니다! 관련하여 더욱 자세한 안내는 스피킹맥스 고객센터로 문의 부탁드리겠습니다~ 감사합니다^^  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
이제부터시작,1,2016-09-02,23,무료체험해봤는데 블루투스 너무끊겨요 요즘블루투스를 굉장히들많이 이용하시고 어떤강의든지 다 들었었는데 스피킹맥스는 되는블루투스 안되는 블루투스가 따로있나봐요^^; 아무리 컨텐츠가좋다하더라도 실용성이떨어지네요^^;,"STUDYMAX2016년 9월 5일안녕하세요, 한송이님. 스피킹맥스입니다! 블루투스는 기기와 기기를 연결하는 기능으로, 디바이스 자체의 사양과 운영체계에 따라 조금씩 상이할 수 있습니다. 현재 스피킹맥스 어플리케이션은 Air(adobe)을 기반으로 개발을 한 상태이며, 디바이스의 블루투스에서 Air(adobe)를 지원하지 않으면 스피킹맥스 어플리케이션을 블루투스 모드로 학습이 어려운 상황입니다. 스피킹맥스에서도 이 부분 개선을 위해 노력하고 있는 점, 양해 부탁드립니다 :( 관련하여 더욱 궁금하신 사항이 있으시면 언제든지 스피킹맥스 고객센터로 연락 부탁드립니다! 감사합니다^^  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
Hansol Cho,3,2016-10-22,1,"와이브로처럼 속도느릴때 버퍼링이나 다운로드형식이면 강의를 들을수나 있겠는데, 왠 슬로우모션으로 재생이됩니까?","STUDYMAX2016년 10월 24일안녕하세요, 회원님. 스피킹맥스입니다! 스피킹맥스는 인터넷이 연결된 상황에서 스트리밍형식으로 진행이 되고 있습니다.인터넷 연결상태가 좋지 않은 상황에서는 버퍼링 현상이 나타날 수 있으나, 현재 회원님께서 겪으신 오류 현상은 자세한 파악이 어려운 점 양해 부탁드립니다. 보다 자세한 파악을 위해 스피킹맥스 고객센터로 연락해주시거나, 1:1 게시판에 오류 내용 남겨주시면 상황파악 후 도움을 드리도록 하겠습니다! 바로 안내를 드리지 못한 점 다시 한 번 양해를 부탁드리며, 가능하신 시간에 연락 부탁드리겠습니다. 감사합니다!  [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
장지윤,2,2016-09-20,0,자주 끊기고요 단어 볼수 있게좀 부탁드려요ㅜㅜ,"STUDYMAX2016년 9월 23일안녕하세요, 회원님! 늦게 답변을 드린 점 사과드립니다 :( 스피킹맥스는 스트리밍 방식으로 진행이 되어, 인터넷환경에 따라 영상오류가 발생할 수 있습니다. 이 부분 한번 확인을 부탁드리며, 해당 오류가 아닌 경우에는 스피킹맥스 고객센터로 전화주시면 상황파악 후 도움을 드리도록 하겠습니다! 스크랩한 단어는.웹사이트-마이페이지-학습통계-마이워드 정보 에서 확인하실 수 있습니다. 모바일기기를 사용하시는 경우,(m.speakingmax.com/mp/scrap.php) 주소로 접속하시면 단어를 보실 수 있으니 이 점 참고 부탁드립니다. 감사합니다^^ [스피킹맥스 고객센터 1644-0549/09:30~18:30]"
